#next line: numberOfColumns,numberOfRows,dataType
6,19317,dump
#
# used SQL: SELECT gp,pts,reb,asts,fgm,ftm FROM nba.player_regular_season WHERE (gp IS NOT NULL) AND (pts IS NOT NULL) AND (reb IS NOT NULL) AND (asts IS NOT NULL) AND (fgm IS NOT NULL) AND (ftm IS NOT NULL) AND NOT team='TOT'
#
0.8876405,0.19161083,0.17543043,0.35738832,0.18284284,0.22023809
0.8426966,0.15810375,0.10283853,0.2895189,0.1571697,0.15357143
0.8426966,0.15438074,0.15867846,0.3445017,0.1521603,0.14880952
0.5955056,0.07396376,0.040018614,0.043814432,0.06887915,0.092857145
0.2247191,0.017622238,0.01721731,0.009450172,0.018785222,0.013095238
0.13483146,0.003971209,0.007910656,0.006013746,0.0037570444,0.004761905
0.17977528,0.012658228,0.0051186597,0.0042955326,0.013149655,0.007142857
0.48314607,0.039215688,0.03629595,0.09450172,0.040075142,0.035714287
0.123595506,0.0052122115,0.0018613308,0.0025773195,0.0037570444,0.010714286
0.123595506,0.009431621,0.006049325,8.5910654E-4,0.008140263,0.013095238
0.39325842,0.051377513,0.046998605,0.020618556,0.051346276,0.020238096
0.0,0.0,4.653327E-4,0.0,0.0,0.0
0.04494382,0.0027302061,0.0023266636,8.5910654E-4,0.0031308704,0.0
0.101123594,0.0027302061,0.0055839927,8.5910654E-4,0.0,0.013095238
0.78651685,0.20228344,0.13773848,0.045532648,0.20100188,0.20595238
0.505618,0.19185902,0.11261052,0.05756014,0.19474013,0.17857143
0.6853933,0.26309258,0.18613309,0.08676976,0.28678772,0.17023809
0.76404494,0.2231323,0.17589577,0.08934708,0.24420789,0.14166667
0.74157304,0.13948871,0.110749185,0.05670103,0.14464621,0.11904762
0.83146065,0.21394888,0.17868777,0.0919244,0.22980589,0.15238096
0.41573033,0.07346736,0.07631457,0.045532648,0.07952411,0.046428572
0.29213482,0.043683298,0.04327594,0.012027492,0.04758923,0.028571429
0.7303371,0.10474063,0.10656119,0.045532648,0.11396368,0.06904762
0.123595506,0.005956813,0.0130293155,0.0042955326,0.0050093927,0.00952381
0.8876405,0.17225118,0.14285715,0.12542956,0.1571697,0.22261904
0.9101124,0.17572598,0.15355979,0.13144329,0.15341265,0.2595238
0.76404494,0.23504591,0.16984645,0.23625429,0.20350657,0.34047619
0.33707866,0.047158103,0.040949278,0.04639175,0.040701315,0.06904762
0.83146065,0.091586,0.13634248,0.05498282,0.097683154,0.067857146
0.0,4.964011E-4,0.0,0.0034364262,6.261741E-4,0.0
0.0,0.0,4.653327E-4,0.0,0.0,0.0
0.8764045,0.074708365,0.098185204,0.24742268,0.082654975,0.04404762
0.33707866,0.023579052,0.016751979,0.03522337,0.02316844,0.025
0.80898875,0.18888062,0.09027455,0.12886597,0.2078898,0.10357143
0.752809,0.08438819,0.03629595,0.05412371,0.09267376,0.04404762
0.011235955,4.964011E-4,0.0,0.0,6.261741E-4,0.0
0.20224719,0.042938694,0.020009307,0.012027492,0.04571071,0.029761905
0.9101124,0.28915364,0.109353185,0.098797254,0.2974327,0.25119048
0.9101124,0.2288409,0.08143322,0.09020618,0.2316844,0.21666667
0.5168539,0.14743112,0.03769195,0.0524055,0.15529117,0.11547619
0.7303371,0.24869695,0.12238251,0.082474224,0.25610518,0.21666667
0.9101124,0.32836932,0.17077711,0.13316151,0.33688167,0.2904762
0.9101124,0.20228344,0.08422522,0.07044674,0.20976831,0.17261904
0.9101124,0.21841648,0.08515589,0.09707904,0.22792736,0.1797619
0.011235955,0.0012410027,0.0013959982,0.0017182131,0.0012523482,0.0011904762
0.752809,0.11417225,0.0483946,0.19243987,0.10582342,0.125
0.752809,0.15959296,0.055839926,0.21219932,0.14276768,0.15476191
0.8651685,0.118888065,0.050255932,0.18728523,0.110206634,0.10714286
0.66292137,0.1379995,0.06375058,0.3049828,0.13963681,0.092857145
0.25842696,0.010424423,0.014425314,0.012886598,0.010644959,0.00952381
0.8651685,0.16505337,0.18008377,0.088487975,0.17345022,0.13214286
0.33707866,0.03797468,0.050721265,0.02233677,0.039448965,0.03214286
0.19101124,0.016877636,0.01721731,0.012886598,0.018785222,0.00952381
0.28089887,0.0466617,0.053978596,0.06013746,0.050093926,0.033333335
0.13483146,0.002233805,0.0055839927,0.0068728523,0.0018785222,0.0035714286
0.60674155,0.021841649,0.04606794,0.0395189,0.024420789,0.011904762
0.74157304,0.03152147,0.06747324,0.03436426,0.034439575,0.020238096
0.752809,0.07669397,0.07864123,0.0652921,0.085159674,0.042857144
0.8764045,0.08389179,0.1009772,0.05927835,0.09267376,0.046428572
0.7303371,0.05460412,0.067007914,0.03264605,0.06011271,0.026190476
0.6741573,0.07545297,0.06654258,0.033505153,0.080150284,0.057142857
0.752809,0.08041698,0.034899954,0.053264603,0.075140886,0.08809524
0.66292137,0.07446016,0.033038624,0.06271478,0.07075767,0.071428575
0.7752809,0.11566146,0.06514658,0.09536082,0.1208516,0.083333336
0.8764045,0.1382477,0.070730574,0.12542956,0.14527239,0.0952381
0.123595506,0.02779846,0.008375989,0.021477664,0.02943018,0.021428572
0.35955057,0.028791264,0.0130293155,0.028350515,0.03068253,0.021428572
0.29213482,0.014643832,0.0069799908,0.006013746,0.015654352,0.010714286
0.8988764,0.16306776,0.07724523,0.29725087,0.15591735,0.13452381
0.9101124,0.4018367,0.1251745,0.34621993,0.37319976,0.3607143
0.8651685,0.3732936,0.12563983,0.3814433,0.32811522,0.33809525
0.8988764,0.34623978,0.12982783,0.5154639,0.30557296,0.30833334
0.8988764,0.33730453,0.15635179,0.37542954,0.31246087,0.2559524
0.8876405,0.24646313,0.08748255,0.3685567,0.23293675,0.17380953
0.8876405,0.34028295,0.07352257,0.26288658,0.3231058,0.2
0.8988764,0.33457434,0.107026525,0.36254296,0.3212273,0.1904762
0.9101124,0.3149665,0.0967892,0.22680412,0.29492798,0.22738095
0.5280899,0.03276247,0.053513262,0.043814432,0.033187225,0.030952381
0.60674155,0.033507075,0.059097253,0.03522337,0.035065748,0.027380953
0.5505618,0.0454207,0.055374593,0.0524055,0.05259862,0.017857144
0.71910113,0.06726235,0.07491857,0.05927835,0.07138384,0.051190477
0.19101124,0.024323653,0.031177292,0.04467354,0.025046963,0.021428572
0.7752809,0.0466617,0.098185204,0.15893471,0.043832187,0.045238096
0.07865169,0.003226607,0.010237319,0.006013746,0.0037570444,0.0011904762
0.26966292,0.023827253,0.023731967,0.03780069,0.024420789,0.021428572
0.9101124,0.33209234,0.10609586,0.3685567,0.3362555,0.31428573
0.9101124,0.4120129,0.15309446,0.44243985,0.35441452,0.5952381
0.9101124,0.38446265,0.1335505,0.36597937,0.34001252,0.5297619
0.9101124,0.3742864,0.1451838,0.4089347,0.3506575,0.43214285
0.9101124,0.48473567,0.13959982,0.41580757,0.4690044,0.51666665
0.33707866,0.06726235,0.021405306,0.121993124,0.057608016,0.1
0.3258427,0.11764706,0.038622614,0.18041237,0.1064496,0.15476191
0.9101124,0.33283693,0.12563983,0.5635739,0.31371322,0.39761904
0.9101124,0.3730454,0.14146115,0.67697597,0.34189105,0.48214287
0.8764045,0.39712086,0.1237785,0.59450173,0.36130244,0.5107143
0.80898875,0.39066765,0.10795719,0.39776632,0.38760176,0.3809524
0.9101124,0.3216679,0.11261052,0.33247423,0.31120852,0.3392857
0.8426966,0.35691237,0.10283853,0.34965634,0.323732,0.45
0.8988764,0.37478283,0.10656119,0.32474226,0.3650595,0.34761906
0.56179774,0.057334326,0.032107957,0.014604811,0.05886036,0.051190477
0.46067417,0.057334326,0.034899954,0.024054984,0.062617406,0.03452381
0.64044946,0.05882353,0.09632387,0.014604811,0.056355666,0.067857146
0.29213482,0.024820054,0.030246627,0.006013746,0.02629931,0.01904762
0.02247191,0.0027302061,0.0037226616,0.0034364262,0.0031308704,0.0011904762
0.19101124,0.011417225,0.0041879946,0.0068728523,0.014402004,0.0
0.0,4.964011E-4,4.653327E-4,0.0,6.261741E-4,0.0
0.53932583,0.048150904,0.033503957,0.030927835,0.04633688,0.05357143
0.505618,0.019111441,0.014425314,0.023195876,0.019411396,0.017857144
0.101123594,0.007197816,0.0037226616,8.5910654E-4,0.007514089,0.005952381
0.056179777,0.0017374038,9.306654E-4,0.0,0.0018785222,0.0011904762
0.011235955,0.003723008,0.0032573289,0.0025773195,0.0031308704,0.005952381
0.53932583,0.04045669,0.03257329,0.012886598,0.0338134,0.065476194
0.17977528,0.0062050135,0.008841322,0.0017182131,0.006261741,0.005952381
0.26966292,0.02283445,0.016751979,0.014604811,0.021289919,0.008333334
0.17977528,0.009431621,0.0065146578,0.0077319588,0.008140263,0.0023809525
0.06741573,0.0029784066,9.306654E-4,0.0,0.0025046964,0.0
0.033707865,4.964011E-4,0.0,0.0,0.0,0.0023809525
0.0,0.0029784066,0.0,8.5910654E-4,0.0031308704,0.0011904762
0.20224719,0.0052122115,0.006049325,0.0068728523,0.0056355665,0.0011904762
0.31460676,0.019111441,0.01721731,0.0077319588,0.0169067,0.00952381
0.101123594,0.015388434,0.004653327,0.0077319588,0.015654352,0.008333334
0.033707865,0.002233805,0.0,8.5910654E-4,0.0025046964,0.0011904762
0.39325842,0.011913626,0.010237319,0.018900344,0.011271133,0.011904762
0.5168539,0.05038471,0.08422522,0.005154639,0.0507201,0.048809525
0.41573033,0.045172498,0.076779895,0.0025773195,0.03819662,0.071428575
0.8764045,0.17498139,0.24569567,0.058419243,0.16092674,0.22738095
0.5168539,0.08240258,0.11354118,0.01718213,0.080150284,0.09047619
0.78651685,0.083643585,0.12982783,0.012027492,0.082028806,0.08928572
0.71910113,0.09803922,0.17543043,0.02491409,0.09956168,0.09166667
0.28089887,0.011417225,0.014425314,0.008591065,0.010644959,0.014285714
0.7977528,0.30404568,0.09725454,0.4853952,0.28365687,0.3595238
0.8988764,0.4601638,0.15262914,0.54467356,0.4539762,0.43809524
0.9101124,0.43385455,0.1521638,0.78522336,0.41891044,0.46190476
0.8988764,0.42690495,0.16798511,0.96477664,0.40450844,0.475
0.85393256,0.39935467,0.12889716,0.7130584,0.38134003,0.43452382
0.8988764,0.41474313,0.14844114,0.6984536,0.39198497,0.47619048
0.8988764,0.39141226,0.1293625,0.58247423,0.38885412,0.36309522
0.8876405,0.3618764,0.12703583,0.56958765,0.35629305,0.34166667
0.8988764,0.37031522,0.14332248,0.6572165,0.3625548,0.34761906
0.5280899,0.19260362,0.074453235,0.38316151,0.1809643,0.21309523
0.8651685,0.3586498,0.11493718,0.48109967,0.35316217,0.34761906
0.8764045,0.34524697,0.10795719,0.5764605,0.32936758,0.33095238
0.64044946,0.21245967,0.0739879,0.3427835,0.19912335,0.21547619
0.02247191,0.0027302061,9.306654E-4,0.0017182131,0.0031308704,0.0011904762
0.033707865,0.0014892033,0.0013959982,0.0034364262,0.0018785222,0.0
0.04494382,0.003226607,0.0041879946,0.0,0.0037570444,0.0
0.011235955,4.964011E-4,9.306654E-4,0.0,6.261741E-4,0.0
0.08988764,0.005956813,0.016286645,0.0034364262,0.0068879146,0.0023809525
0.06741573,0.0014892033,0.0037226616,0.0,0.0018785222,0.0
0.15730338,0.0054604122,0.014425314,8.5910654E-4,0.0043832185,0.00952381
0.7977528,0.11293125,0.069334574,0.111683846,0.117094554,0.0952381
0.8876405,0.21965748,0.12145184,0.20103092,0.2172824,0.21785714
0.056179777,0.003226607,0.0037226616,0.010309278,0.0037570444,0.0011904762
0.02247191,4.964011E-4,0.0,8.5910654E-4,6.261741E-4,0.0
0.35955057,0.02680566,0.03257329,0.011168385,0.025673138,0.030952381
0.2247191,0.010672623,0.016751979,0.0034364262,0.008766437,0.017857144
0.42696628,0.041945893,0.062354583,0.012886598,0.04445836,0.03214286
0.60674155,0.028294863,0.034899954,0.0077319588,0.03068253,0.01904762
0.48314607,0.027550261,0.045137275,0.014604811,0.02629931,0.03214286
0.11235955,0.002233805,0.004653327,8.5910654E-4,0.0018785222,0.0035714286
0.02247191,9.928022E-4,0.0,8.5910654E-4,0.0012523482,0.0
0.011235955,4.964011E-4,0.004653327,0.0,6.261741E-4,0.0
0.42696628,0.01365103,0.020009307,0.014604811,0.014402004,0.010714286
0.7977528,0.14743112,0.2033504,0.09707904,0.1327489,0.16428572
0.8202247,0.13104989,0.19404374,0.0661512,0.12899186,0.108333334
0.7977528,0.25192356,0.24011168,0.1176976,0.24796493,0.2654762
0.21348314,0.048895508,0.06375058,0.033505153,0.051346276,0.039285716
0.505618,0.116654254,0.18241042,0.06271478,0.11145899,0.13571429
0.8202247,0.24968974,0.34899953,0.09536082,0.23857233,0.28928572
0.5280899,0.13154629,0.14332248,0.0661512,0.13587977,0.11309524
0.28089887,0.093819804,0.105630524,0.064432986,0.09392611,0.092857145
0.9101124,0.18565401,0.2875756,0.14432989,0.19098309,0.16428572
0.6853933,0.08215438,0.17543043,0.0652921,0.09142142,0.046428572
0.24719101,0.007942418,0.028385295,0.011168385,0.0100187855,0.0
0.8202247,0.16530156,0.20428106,0.0395189,0.1715717,0.1404762
0.19101124,0.028046662,0.0497906,0.0077319588,0.024420789,0.041666668
0.04494382,0.00918342,0.011167985,0.0025773195,0.010644959,0.0035714286
0.5505618,0.10076942,0.13308516,0.04725086,0.1064496,0.07857143
0.8876405,0.15909655,0.23499303,0.07044674,0.169067,0.11904762
0.85393256,0.19856043,0.23964635,0.05412371,0.19661866,0.20357142
0.9101124,0.28369322,0.34760353,0.074742265,0.2899186,0.25714287
0.8988764,0.28145942,0.29641694,0.13917525,0.31120852,0.16428572
0.8876405,0.22089848,0.30805025,0.12800688,0.24546024,0.12619048
0.8876405,0.2273517,0.38669148,0.13745704,0.2654978,0.07857143
0.58426964,0.11293125,0.19311307,0.04896907,0.11897308,0.08928572
0.74157304,0.076445766,0.1763611,0.020618556,0.07889793,0.06666667
0.30337077,0.03127327,0.06421591,0.012027492,0.035065748,0.016666668
0.46067417,0.07867958,0.17170776,0.045532648,0.0870382,0.046428572
0.33707866,0.03598908,0.053513262,0.01975945,0.038822792,0.025
0.78651685,0.072970964,0.13448115,0.053264603,0.080150284,0.04404762
0.8764045,0.07148176,0.13959982,0.0395189,0.07201002,0.067857146
0.92134833,0.08041698,0.17263843,0.05756014,0.08390733,0.065476194
0.30337077,0.019111441,0.016751979,0.0025773195,0.017532874,0.025
0.85393256,0.20972946,0.13401583,0.077319585,0.19160926,0.20357142
0.35955057,0.069496155,0.04327594,0.026632302,0.065748274,0.06428572
0.17977528,0.019359643,0.015355979,0.012886598,0.0169067,0.022619048
0.8876405,0.23454952,0.15449046,0.09707904,0.2172824,0.22380953
0.8426966,0.23678333,0.14564914,0.1185567,0.20413275,0.23214285
0.8202247,0.21568628,0.13959982,0.09020618,0.19787101,0.16904762
0.8876405,0.26458177,0.18101442,0.087628864,0.2579837,0.17261904
0.46067417,0.14693472,0.0953932,0.077319585,0.14151534,0.11071429
0.25842696,0.093819804,0.053513262,0.029209621,0.08578585,0.092857145
0.78651685,0.21121867,0.11028385,0.09450172,0.19724484,0.16190477
0.02247191,0.003226607,0.0018613308,0.0017182131,0.0037570444,0.0
0.28089887,0.071233556,0.059097253,0.0154639175,0.06700063,0.033333335
0.8426966,0.20749566,0.17589577,0.14690721,0.18722604,0.12142857
0.6966292,0.19359642,0.1507678,0.14690721,0.18221666,0.13690476
0.7977528,0.09282701,0.1251745,0.03436426,0.08390733,0.12619048
0.8202247,0.12459668,0.15914379,0.077319585,0.11646838,0.15357143
0.6853933,0.1377513,0.05304793,0.04725086,0.1521603,0.08214286
0.6516854,0.048895508,0.035365287,0.04467354,0.049467754,0.046428572
0.6741573,0.12831968,0.065611914,0.11340206,0.122103944,0.15119047
0.25842696,0.027550261,0.014425314,0.0154639175,0.02629931,0.03214286
0.40449437,0.047406305,0.035365287,0.043814432,0.04633688,0.051190477
0.24719101,0.015388434,0.0130293155,0.011168385,0.012523482,0.026190476
0.6516854,0.08240258,0.079571895,0.05154639,0.08891672,0.057142857
0.08988764,0.0034748076,0.0041879946,8.5910654E-4,0.0018785222,0.00952381
0.8764045,0.21196327,0.26617032,0.15120275,0.21853475,0.18571429
0.8764045,0.21518987,0.25639832,0.14261168,0.23481528,0.13690476
0.80898875,0.123852074,0.1451838,0.09536082,0.12836568,0.10595238
0.0,0.0,0.0,0.0,0.0,0.0
0.41573033,0.028791264,0.010702653,0.03694158,0.028177833,0.00952381
0.35955057,0.034748077,0.011167985,0.026632302,0.030056356,0.022619048
0.71910113,0.11044924,0.04467194,0.15378007,0.1014402,0.028571429
0.011235955,0.0,0.0,8.5910654E-4,0.0,0.0
0.17977528,0.008190618,0.004653327,0.020618556,0.008140263,0.0035714286
0.13483146,0.006453214,0.0023266636,0.0025773195,0.006261741,0.0011904762
0.48314607,0.030280467,0.055839926,0.029209621,0.026925486,0.042857144
0.92134833,0.53561676,0.24429968,0.2646048,0.50532246,0.6440476
0.9101124,0.5274262,0.15542112,0.2895189,0.5159674,0.56785715
0.8876405,0.5390916,0.18147975,0.31099656,0.5172198,0.61904764
0.8426966,0.452966,0.12750116,0.19329897,0.43393862,0.52261907
0.42696628,0.20824026,0.080967896,0.106529206,0.1809643,0.30238095
0.85393256,0.48821047,0.1335505,0.1984536,0.45961177,0.58214283
0.6741573,0.2248697,0.06886924,0.10051546,0.19599248,0.32857144
0.83146065,0.29535866,0.12563983,0.19072165,0.27864745,0.3547619
0.20224719,0.05956813,0.020474639,0.011168385,0.055729493,0.07380953
0.101123594,0.006949615,0.0051186597,8.5910654E-4,0.0068879146,0.0023809525
0.056179777,0.004219409,0.0037226616,0.0017182131,0.0037570444,0.005952381
0.5955056,0.17398858,0.043741275,0.06271478,0.16217908,0.20952381
0.9101124,0.37726483,0.13541181,0.17783505,0.36005008,0.41309524
0.7752809,0.46860263,0.16426244,0.22079037,0.43581715,0.5416667
0.8876405,0.42864233,0.123313166,0.34621993,0.3625548,0.6535714
0.8651685,0.37180442,0.12703583,0.34020618,0.3375078,0.48809522
0.80898875,0.19359642,0.08422522,0.19329897,0.19160926,0.2
0.011235955,4.964011E-4,4.653327E-4,0.0017182131,6.261741E-4,0.0
0.7078652,0.057086125,0.107026525,0.013745705,0.05259862,0.07380953
0.101123594,0.007942418,0.0139599815,0.0025773195,0.008766437,0.004761905
0.14606741,0.003226607,0.006049325,0.0025773195,0.0037570444,0.0011904762
0.78651685,0.09506081,0.17449977,0.028350515,0.09204759,0.10595238
0.8876405,0.20501365,0.3299209,0.07388316,0.20851597,0.1904762
0.9101124,0.23951353,0.39739415,0.111683846,0.23105824,0.2702381
0.8876405,0.25415736,0.3583062,0.14432989,0.25735754,0.24047619
0.9101124,0.2263589,0.31968358,0.104811,0.22667502,0.22380953
0.76404494,0.1365103,0.19869708,0.058419243,0.13462743,0.1404762
0.35955057,0.102506824,0.15169847,0.03178694,0.10582342,0.08928572
0.47191012,0.16033755,0.18241042,0.03780069,0.154665,0.18095239
0.9101124,0.1375031,0.2931596,0.091065295,0.13963681,0.12738095
0.9101124,0.15512533,0.26198232,0.12628865,0.17282404,0.08571429
0.8876405,0.097791016,0.17729177,0.087628864,0.10519724,0.06904762
0.6966292,0.05882353,0.08282922,0.029209621,0.065122105,0.03452381
0.3258427,0.017374039,0.034899954,0.013745705,0.0169067,0.01904762
0.41573033,0.02779846,0.04141461,0.0154639175,0.03068253,0.016666668
0.48314607,0.021097047,0.09260121,0.02233677,0.020663744,0.022619048
0.17977528,0.0017374038,0.01209865,0.0,0.0018785222,0.0011904762
0.08988764,7.4460165E-4,0.0037226616,0.0017182131,0.0,0.0035714286
0.80898875,0.26656738,0.28106096,0.15120275,0.28804007,0.18333334
0.8764045,0.33382973,0.31921825,0.24398625,0.35629305,0.24642856
0.8764045,0.4075453,0.42857143,0.27405497,0.42642453,0.33333334
0.8876405,0.31248447,0.35039553,0.32646048,0.3162179,0.29642856
0.8764045,0.30776867,0.32014892,0.2646048,0.30494678,0.31666666
0.8764045,0.36013898,0.2875756,0.17611684,0.35817158,0.3654762
0.9101124,0.29883346,0.2829223,0.15120275,0.31496555,0.23571429
0.35955057,0.08265078,0.06328525,0.024054984,0.08077645,0.08928572
0.53932583,0.15016133,0.12843183,0.074742265,0.14402004,0.17142858
0.8876405,0.2295855,0.22754769,0.05670103,0.2316844,0.22023809
0.8876405,0.183172,0.21731038,0.041237112,0.18221666,0.18571429
0.7752809,0.17522958,0.2219637,0.03694158,0.17595491,0.17142858
0.7977528,0.07148176,0.10609586,0.018041236,0.07075767,0.07380953
0.9101124,0.1841648,0.1451838,0.104811,0.1934878,0.13690476
0.35955057,0.08612559,0.053978596,0.04982818,0.09267376,0.05357143
0.16853933,0.026309257,0.019543974,0.01718213,0.025673138,0.028571429
0.24719101,0.044427898,0.029315962,0.020618556,0.043832187,0.04404762
0.0,4.964011E-4,4.653327E-4,8.5910654E-4,6.261741E-4,0.0
0.19101124,0.007197816,0.008375989,0.006013746,0.008140263,0.0035714286
0.6966292,0.12757508,0.20288506,0.050687287,0.12899186,0.12142857
0.8651685,0.3239017,0.48673803,0.16752577,0.3331246,0.28690475
0.31460676,0.10424423,0.18287575,0.064432986,0.10269255,0.10952381
0.8764045,0.24944155,0.16658911,0.08419244,0.23418911,0.2547619
0.78651685,0.083395384,0.13494648,0.03694158,0.07827176,0.102380954
0.35955057,0.017622238,0.026058631,0.0068728523,0.018159049,0.0154761905
0.06741573,0.004219409,0.006049325,0.0034364262,0.0037570444,0.005952381
0.4494382,0.036485482,0.04606794,0.009450172,0.03694427,0.03452381
0.5955056,0.03152147,0.04281061,0.012886598,0.02943018,0.03809524
0.6179775,0.030528666,0.06188925,0.014604811,0.030056356,0.030952381
0.123595506,0.003971209,0.0069799908,8.5910654E-4,0.0025046964,0.00952381
0.011235955,9.928022E-4,9.306654E-4,0.0,6.261741E-4,0.0023809525
0.06741573,7.4460165E-4,0.0055839927,0.0,6.261741E-4,0.0011904762
0.49438202,0.07371556,0.055374593,0.05412371,0.0676268,0.09404762
0.04494382,0.0109208245,0.010237319,0.009450172,0.009392611,0.016666668
0.83146065,0.2680566,0.16751978,0.24140893,0.25735754,0.30714285
0.8202247,0.20253165,0.1237785,0.13831615,0.2003757,0.20952381
0.29213482,0.0933234,0.046998605,0.05498282,0.089542896,0.10714286
0.505618,0.10027302,0.050721265,0.069587626,0.102066375,0.092857145
0.74157304,0.14668652,0.074453235,0.101374574,0.14589857,0.14880952
0.7303371,0.24968974,0.123313166,0.19759451,0.23606762,0.3
0.31460676,0.08265078,0.038622614,0.06872852,0.082028806,0.08452381
0.20224719,0.01365103,0.0074453233,0.014604811,0.012523482,0.017857144
0.6966292,0.087118395,0.04792927,0.1563574,0.08829054,0.08214286
0.9101124,0.26110697,0.258725,0.09536082,0.25735754,0.27380952
0.83146065,0.1841648,0.19543974,0.072164945,0.1809643,0.1952381
0.9101124,0.38396624,0.38110748,0.17268041,0.3550407,0.49166667
0.9101124,0.42293373,0.38948348,0.22852233,0.38948026,0.54761904
0.9101124,0.34003475,0.36621684,0.17353952,0.3262367,0.3904762
0.9101124,0.34772897,0.34155422,0.2242268,0.34251723,0.3654762
0.9101124,0.3561678,0.39367148,0.16924399,0.34376958,0.39761904
0.9101124,0.35244477,0.4011168,0.21477664,0.34940514,0.36190477
0.7977528,0.22908911,0.27408096,0.15549828,0.24107702,0.18214285
0.9101124,0.28518242,0.40483946,0.16237113,0.28115216,0.29880953
0.39325842,0.118888065,0.14983714,0.04982818,0.12899186,0.07976191
0.37078652,0.11367585,0.10981852,0.04639175,0.112085156,0.11904762
0.9101124,0.28816083,0.32014892,0.13573883,0.2830307,0.30595237
0.8764045,0.25713578,0.28943694,0.114261165,0.26236695,0.23571429
0.29213482,0.05559692,0.07724523,0.0524055,0.055729493,0.054761905
0.5168539,0.13104989,0.17263843,0.13831615,0.12836568,0.1404762
0.53932583,0.1375031,0.15542112,0.08676976,0.15028177,0.08809524
0.56179774,0.06924795,0.07724523,0.028350515,0.07827176,0.03452381
0.53932583,0.034251675,0.06747324,0.02491409,0.03694427,0.023809524
0.49438202,0.03673368,0.018613309,0.03522337,0.038822792,0.027380953
0.9101124,0.11069744,0.04606794,0.15034364,0.11772072,0.07857143
0.7752809,0.17274758,0.05630526,0.16580756,0.19411397,0.08928572
0.43820226,0.078183174,0.023731967,0.15206185,0.082028806,0.06309524
0.30337077,0.065773144,0.026523964,0.07044674,0.0676268,0.05
0.49438202,0.07396376,0.0255933,0.0919244,0.082654975,0.03809524
0.28089887,0.048150904,0.015355979,0.045532648,0.05259862,0.029761905
0.6966292,0.13502109,0.054443926,0.20446736,0.1471509,0.075
0.71910113,0.18466121,0.053513262,0.185567,0.18973075,0.15476191
0.8876405,0.25142714,0.04606794,0.23453608,0.27113336,0.16309524
0.9101124,0.30776867,0.11772918,0.5094502,0.3187226,0.24047619
0.9101124,0.30652767,0.12703583,0.48453608,0.32686287,0.21071428
0.8988764,0.23951353,0.07119591,0.29553264,0.25735754,0.16428572
0.6516854,0.1384959,0.057701256,0.21305841,0.13587977,0.104761906
0.9101124,0.14792752,0.044206608,0.23109965,0.15090795,0.06428572
0.2247191,0.017374039,0.011167985,0.03436426,0.017532874,0.007142857
0.8426966,0.13229088,0.36761284,0.07388316,0.13713212,0.11309524
0.85393256,0.3159593,0.6491391,0.13487972,0.32498434,0.2797619
0.80898875,0.29486224,0.61051655,0.09536082,0.28428304,0.33333334
0.71910113,0.30131546,0.64308983,0.14261168,0.2924233,0.33333334
0.56179774,0.25961778,0.521638,0.18470791,0.23919849,0.33571428
0.78651685,0.37825763,0.65239644,0.21735395,0.3575454,0.4547619
0.47191012,0.23405312,0.35458353,0.12886597,0.21352535,0.31071427
0.9101124,0.4072971,0.5248953,0.22079037,0.39010644,0.4702381
0.8651685,0.4152395,0.58259654,0.19759451,0.39323732,0.49642858
0.8764045,0.33482254,0.6277338,0.24054983,0.323732,0.375
0.6853933,0.20029785,0.40856212,0.14175257,0.19286162,0.22738095
0.8876405,0.15686275,0.42066076,0.28178695,0.15654352,0.15714286
0.13483146,0.011913626,0.033038624,0.02233677,0.012523482,0.00952381
0.71910113,0.07396376,0.16007446,0.058419243,0.07639324,0.06428572
0.53932583,0.06651775,0.17403443,0.07130584,0.062617406,0.08095238
0.14606741,0.019359643,0.0,0.0034364262,0.020037571,0.016666668
0.58426964,0.12757508,0.0,0.077319585,0.11396368,0.17857143
0.07865169,0.009431621,0.0,0.009450172,0.007514089,0.016666668
0.31460676,0.008438818,0.010237319,0.023195876,0.009392611,0.004761905
0.15730338,0.003971209,0.0041879946,0.0017182131,0.0043832185,0.0023809525
0.40449437,0.037726484,0.05630526,0.013745705,0.04320601,0.016666668
0.7977528,0.06378754,0.08562122,0.020618556,0.0676268,0.048809525
0.40449437,0.022089848,0.0,0.006013746,0.022542266,0.020238096
0.011235955,4.964011E-4,0.0,8.5910654E-4,6.261741E-4,0.0
0.9101124,0.12732688,0.15123314,0.0652921,0.109580465,0.19285715
0.56179774,0.047406305,0.027919963,0.03264605,0.043832187,0.054761905
0.8876405,0.18639861,0.13866915,0.5558419,0.1809643,0.15595238
0.80898875,0.1404815,0.12098651,0.4707904,0.1377583,0.0952381
0.5730337,0.10722264,0.06328525,0.26030928,0.09580463,0.058333334
0.43820226,0.15289153,0.074453235,0.22079037,0.13650595,0.1452381
0.46067417,0.09679821,0.06188925,0.18127148,0.09893551,0.06904762
0.7977528,0.2295855,0.11167985,0.42439863,0.21665624,0.20476191
0.42696628,0.115165055,0.065611914,0.28006873,0.110206634,0.08571429
0.8988764,0.29585505,0.2717543,0.06786942,0.3231058,0.1904762
0.8988764,0.29138744,0.22103304,0.10051546,0.28678772,0.30714285
0.8764045,0.3147183,0.22847836,0.088487975,0.31997496,0.29285714
0.5280899,0.19061802,0.14425313,0.064432986,0.17845961,0.23571429
