#next line: numberOfColumns,numberOfRows,dataType
7,7755,dump
#
# used SQL: SELECT ID,PRICE,POWER,ACCELERATION,FUELCONSUMPTION,CO2EMISSION,TAXES FROM LANGNER.CARS2 WHERE (ID IS NOT NULL) AND (PRICE IS NOT NULL) AND (POWER IS NOT NULL) AND (ACCELERATION IS NOT NULL) AND (FUELCONSUMPTION IS NOT NULL) AND (CO2EMISSION IS NOT NULL) AND (TAXES IS NOT NULL)
#
6846.0,0.961868,0.17355372,0.6733068,0.6372093,0.628,0.86933047
6847.0,0.9553297,0.2231405,0.70119524,0.6325581,0.624,0.86933047
6848.0,0.97241515,0.041322313,0.41832668,0.7906977,0.76199996,0.7311015
6849.0,0.97131747,0.041322313,0.41832668,0.7906977,0.76199996,0.75053996
6850.0,0.9704107,0.041322313,0.41832668,0.7906977,0.76199996,0.7311015
6851.0,0.969313,0.041322313,0.41832668,0.7906977,0.76199996,0.75053996
6852.0,0.9691221,0.041322313,0.41832668,0.7906977,0.76199996,0.7311015
6853.0,0.9680245,0.041322313,0.41832668,0.7906977,0.76199996,0.75053996
6854.0,0.9712697,0.05785124,0.49003983,0.7906977,0.76199996,0.7311015
6855.0,0.97017205,0.05785124,0.49003983,0.7906977,0.76199996,0.75053996
6856.0,0.96854943,0.05785124,0.49003983,0.82325584,0.802,0.75053996
6857.0,0.9692653,0.05785124,0.49003983,0.7906977,0.76199996,0.7311015
6858.0,0.96816766,0.05785124,0.49003983,0.7906977,0.76199996,0.75053996
6859.0,0.96797675,0.05785124,0.49003983,0.7906977,0.76199996,0.7311015
6860.0,0.96687907,0.05785124,0.49003983,0.7906977,0.76199996,0.75053996
6861.0,0.9696471,0.09090909,0.5737052,0.7767442,0.746,0.6587473
6862.0,0.96854943,0.09090909,0.5737052,0.76744187,0.74,0.6835853
6863.0,0.96764266,0.09090909,0.5737052,0.7767442,0.746,0.6587473
6864.0,0.966545,0.09090909,0.5737052,0.76744187,0.74,0.6835853
6865.0,0.96635413,0.09090909,0.5737052,0.7767442,0.746,0.6587473
6866.0,0.96525645,0.09090909,0.5737052,0.76744187,0.74,0.6835853
6867.0,0.96592456,0.14049587,0.6334661,0.75813955,0.726,0.6587473
6868.0,0.9639201,0.14049587,0.6334661,0.75813955,0.726,0.6587473
6869.0,0.9626316,0.14049587,0.6334661,0.75813955,0.726,0.6587473
6870.0,0.97541225,0.024793388,0.3426295,0.73023254,0.724,0.91252697
6871.0,0.9734078,0.024793388,0.3426295,0.73023254,0.724,0.91252697
6872.0,0.9721193,0.024793388,0.3426295,0.73023254,0.724,0.91252697
6873.0,0.9741714,0.041322313,0.42231077,0.73023254,0.724,0.91252697
6874.0,0.97216696,0.041322313,0.42231077,0.73023254,0.724,0.91252697
6875.0,0.9708784,0.041322313,0.42231077,0.73023254,0.724,0.91252697
6876.0,0.97259647,0.05785124,0.51394427,0.7069768,0.7,0.8984881
6877.0,0.9699239,0.05785124,0.4302789,0.67906976,0.66999996,0.8984881
6878.0,0.9705921,0.05785124,0.51394427,0.7069768,0.7,0.8984881
6879.0,0.96791947,0.05785124,0.4302789,0.67906976,0.66999996,0.8984881
6880.0,0.9693035,0.05785124,0.51394427,0.7069768,0.7,0.8984881
6881.0,0.96663094,0.05785124,0.4302789,0.67906976,0.66999996,0.8984881
6882.0,0.9700671,0.09917355,0.58565736,0.68837214,0.68200004,0.8833693
6883.0,0.9673945,0.09917355,0.54980075,0.65581393,0.648,0.8833693
6884.0,0.96806264,0.09917355,0.58565736,0.68837214,0.68200004,0.8833693
6885.0,0.9653901,0.09917355,0.54980075,0.65581393,0.648,0.8833693
6886.0,0.9667741,0.09917355,0.58565736,0.68837214,0.68200004,0.8833693
6887.0,0.9641015,0.09917355,0.54980075,0.65581393,0.648,0.8833693
6888.0,0.9602835,0.17355372,0.6733068,0.6372093,0.628,0.86933047
6889.0,0.95374525,0.2231405,0.70119524,0.6325581,0.624,0.86933047
6890.0,0.9708307,0.041322313,0.41832668,0.7906977,0.76199996,0.7311015
6891.0,0.969733,0.041322313,0.41832668,0.7906977,0.76199996,0.75053996
6892.0,0.96882623,0.041322313,0.41832668,0.7906977,0.76199996,0.7311015
6893.0,0.96772856,0.041322313,0.41832668,0.7906977,0.76199996,0.75053996
6894.0,0.9675377,0.041322313,0.41832668,0.7906977,0.76199996,0.7311015
6895.0,0.96644,0.041322313,0.41832668,0.7906977,0.76199996,0.75053996
6896.0,0.96968526,0.05785124,0.49003983,0.7906977,0.76199996,0.7311015
6897.0,0.96858764,0.05785124,0.49003983,0.7906977,0.76199996,0.75053996
6898.0,0.96696496,0.05785124,0.49003983,0.82325584,0.802,0.75053996
6899.0,0.9676809,0.05785124,0.49003983,0.7906977,0.76199996,0.7311015
6900.0,0.9665832,0.05785124,0.49003983,0.7906977,0.76199996,0.75053996
6901.0,0.9663923,0.05785124,0.49003983,0.7906977,0.76199996,0.7311015
6902.0,0.9652946,0.05785124,0.49003983,0.7906977,0.76199996,0.75053996
6903.0,0.96806264,0.09090909,0.5737052,0.7767442,0.746,0.6587473
6904.0,0.96696496,0.09090909,0.5737052,0.76744187,0.74,0.6835853
6905.0,0.9660582,0.09090909,0.5737052,0.7767442,0.746,0.6587473
6906.0,0.9649605,0.09090909,0.5737052,0.76744187,0.74,0.6835853
6907.0,0.96476966,0.09090909,0.5737052,0.7767442,0.746,0.6587473
6908.0,0.963672,0.09090909,0.5737052,0.76744187,0.74,0.6835853
6909.0,0.9643401,0.14049587,0.6334661,0.75813955,0.726,0.6587473
6910.0,0.9623357,0.14049587,0.6334661,0.75813955,0.726,0.6587473
6911.0,0.9610471,0.14049587,0.6334661,0.75813955,0.726,0.6587473
6912.0,0.96950394,0.041322313,0.42231077,0.7209302,0.71599996,0.91252697
6913.0,0.967929,0.05785124,0.4621514,0.69302326,0.686,0.8984881
6914.0,0.96525645,0.05785124,0.4302789,0.6651163,0.656,0.8984881
6915.0,0.9653996,0.09917355,0.55776894,0.66976744,0.662,0.8833693
6916.0,0.962727,0.09917355,0.5059761,0.6465117,0.64199996,0.8833693
6917.0,0.9661632,0.041322313,0.36653388,0.772093,0.742,0.7311015
6918.0,0.96506554,0.041322313,0.36653388,0.75813955,0.726,0.75053996
6919.0,0.9633952,0.09090909,0.5418327,0.7627907,0.73,0.6587473
6920.0,0.9622975,0.09090909,0.5418327,0.75813955,0.726,0.6835853
6921.0,0.9672609,0.049586777,0.41832668,0.66976744,0.662,0.8984881
6922.0,0.9650178,0.09421488,0.5378486,0.6511628,0.64,0.8833693
6923.0,0.96115214,0.09421488,0.47410363,0.6325581,0.622,0.8833693
6924.0,0.96320426,0.11570248,0.56573707,0.59534883,0.58000004,0.8542117
6925.0,0.95933855,0.11570248,0.4860558,0.572093,0.556,0.8542117
6926.0,0.95967263,0.17355372,0.6533865,0.6232558,0.612,0.86933047
6927.0,0.955807,0.17355372,0.62151396,0.5860465,0.58000004,0.86933047
6928.0,0.96234524,0.09917355,0.5418327,0.74883723,0.714,0.6587473
6929.0,0.9586227,0.049586777,0.37848604,0.66976744,0.658,0.8984881
6930.0,0.95637965,0.09421488,0.5099602,0.6418605,0.63,0.8833693
6931.0,0.95251393,0.09421488,0.4501992,0.627907,0.62,0.8833693
6932.0,0.9538502,0.11570248,0.53386456,0.59069765,0.576,0.8542117
6933.0,0.94998455,0.11570248,0.4860558,0.572093,0.556,0.8542117
6934.0,0.95055723,0.17355372,0.62948203,0.61860466,0.60800004,0.86933047
6935.0,0.9524185,0.09917355,0.52191234,0.74418604,0.71000004,0.6587473
6936.0,0.9657814,0.05785124,0.4063745,0.67906976,0.66999996,0.8984881
6937.0,0.96329975,0.09421488,0.5099602,0.65581393,0.648,0.8833693
6938.0,0.95929086,0.09421488,0.4581673,0.61860466,0.61,0.8833693
6939.0,0.9601022,0.09421488,0.5099602,0.65581393,0.648,0.8833693
6940.0,0.9560933,0.09421488,0.4581673,0.61860466,0.61,0.8833693
6941.0,0.95747733,0.12727273,0.60956174,0.7023256,0.694,0.8984881
6942.0,0.95408887,0.12727273,0.60956174,0.7069768,0.704,0.8984881
6943.0,0.95466155,0.12727273,0.60956174,0.7023256,0.694,0.8984881
6944.0,0.9512731,0.12727273,0.60956174,0.7069768,0.704,0.8984881
6945.0,0.9545184,0.19008264,0.6613546,0.69302326,0.69200003,0.8984881
6946.0,0.9511299,0.19008264,0.6613546,0.7023256,0.704,0.8984881
6947.0,0.9517026,0.19008264,0.6613546,0.69302326,0.69200003,0.8984881
6948.0,0.9483142,0.19008264,0.6613546,0.7023256,0.704,0.8984881
6949.0,0.9592431,0.09917355,0.52589643,0.75813955,0.726,0.6587473
6950.0,0.95814544,0.09917355,0.52589643,0.75813955,0.726,0.6835853
6951.0,0.957525,0.09917355,0.52589643,0.7860465,0.756,0.6835853
6952.0,0.95432746,0.09917355,0.4860558,0.7209302,0.684,0.6835853
6953.0,0.95408887,0.09917355,0.52589643,0.75348836,0.722,0.6835853
6954.0,0.95604557,0.09917355,0.52589643,0.75813955,0.726,0.6587473
6955.0,0.9549479,0.09917355,0.52589643,0.75813955,0.726,0.6835853
6956.0,0.9545661,0.09917355,0.52589643,0.7860465,0.756,0.6835853
6957.0,0.9511299,0.09917355,0.4860558,0.7209302,0.684,0.6835853
6958.0,0.9508913,0.09917355,0.52589643,0.75348836,0.722,0.6835853
6959.0,0.9532298,0.09917355,0.52589643,0.75813955,0.726,0.6587473
6960.0,0.95213217,0.09917355,0.52589643,0.75813955,0.726,0.6835853
6961.0,0.95175034,0.09917355,0.52589643,0.7860465,0.756,0.6835853
6962.0,0.9483142,0.09917355,0.4860558,0.7209302,0.684,0.6835853
6963.0,0.94807553,0.09917355,0.52589643,0.75348836,0.722,0.6835853
6964.0,0.95093906,0.1570248,0.61354584,0.74418604,0.714,0.66738665
6965.0,0.9475506,0.1570248,0.61354584,0.73023254,0.69200003,0.66738665
6966.0,0.9481233,0.1570248,0.61354584,0.74418604,0.714,0.66738665
6967.0,0.9447348,0.1570248,0.61354584,0.73023254,0.69200003,0.66738665
6968.0,0.96602005,0.05785124,0.39442235,0.66976744,0.662,0.8984881
6969.0,0.96310884,0.05785124,0.39442235,0.66976744,0.662,0.8984881
6970.0,0.96353835,0.09421488,0.52191234,0.6418605,0.634,0.8833693
6971.0,0.95952946,0.09421488,0.4621514,0.6139535,0.606,0.8833693
6972.0,0.96062714,0.09421488,0.52191234,0.6418605,0.634,0.8833693
6973.0,0.95661825,0.09421488,0.4621514,0.6139535,0.606,0.8833693
6974.0,0.9600067,0.09421488,0.52191234,0.6418605,0.634,0.8833693
6975.0,0.9559978,0.09421488,0.4621514,0.6139535,0.606,0.8833693
6976.0,0.9609135,0.12727273,0.5976095,0.69302326,0.686,0.8984881
6977.0,0.95757276,0.12727273,0.5976095,0.7023256,0.702,0.8984881
6978.0,0.95800227,0.12727273,0.5976095,0.69302326,0.686,0.8984881
6979.0,0.95466155,0.12727273,0.5976095,0.7023256,0.702,0.8984881
6980.0,0.95738184,0.12727273,0.5976095,0.69302326,0.686,0.8984881
6981.0,0.9540411,0.12727273,0.5976095,0.7023256,0.702,0.8984881
6982.0,0.9577159,0.19008264,0.6613546,0.68372095,0.68200004,0.8984881
6983.0,0.95432746,0.19008264,0.6613546,0.6976744,0.694,0.8984881
6984.0,0.95466155,0.19008264,0.6613546,0.68372095,0.68200004,0.8984881
6985.0,0.9512731,0.19008264,0.6613546,0.6976744,0.694,0.8984881
6986.0,0.95442295,0.19008264,0.6613546,0.68372095,0.68200004,0.8984881
6987.0,0.9510345,0.19008264,0.6613546,0.6976744,0.694,0.8984881
6988.0,0.9605794,0.07438017,0.4621514,0.74418604,0.712,0.6587473
6989.0,0.9590522,0.07438017,0.4621514,0.73953485,0.704,0.6835853
6990.0,0.9576682,0.07438017,0.4621514,0.74418604,0.712,0.6587473
6991.0,0.956141,0.07438017,0.4621514,0.73953485,0.704,0.6835853
6992.0,0.9594818,0.09917355,0.52589643,0.74883723,0.708,0.6587473
6993.0,0.9583841,0.09917355,0.53386456,0.73953485,0.704,0.6835853
6994.0,0.9577637,0.09917355,0.51792824,0.7767442,0.746,0.6835853
6995.0,0.9577159,0.09917355,0.53386456,0.7348837,0.698,0.6835853
6996.0,0.95542514,0.09917355,0.52988046,0.7209302,0.68200004,0.6587473
6997.0,0.9543752,0.09917355,0.51792824,0.74418604,0.712,0.6835853
6998.0,0.95657057,0.09917355,0.52589643,0.74883723,0.708,0.6587473
6999.0,0.9554729,0.09917355,0.53386456,0.73953485,0.704,0.6835853
7000.0,0.9548047,0.09917355,0.51792824,0.7767442,0.746,0.6835853
7001.0,0.9548047,0.09917355,0.53386456,0.7348837,0.698,0.6835853
7002.0,0.95251393,0.09917355,0.52988046,0.7255814,0.68200004,0.6587473
7003.0,0.951464,0.09917355,0.51792824,0.74418604,0.712,0.6835853
7004.0,0.95595014,0.09917355,0.52589643,0.74883723,0.708,0.6587473
7005.0,0.95485246,0.09917355,0.53386456,0.73953485,0.704,0.6835853
7006.0,0.95447063,0.09917355,0.51792824,0.7767442,0.746,0.6835853
7007.0,0.9541843,0.09917355,0.53386456,0.7348837,0.698,0.6835853
7008.0,0.9518935,0.09917355,0.52988046,0.7255814,0.68200004,0.6587473
7009.0,0.9508436,0.09917355,0.51792824,0.74418604,0.712,0.6835853
7010.0,0.9551388,0.1570248,0.61354584,0.73023254,0.694,0.64146864
7011.0,0.9540411,0.1570248,0.61354584,0.7255814,0.68799996,0.66738665
7012.0,0.95175034,0.1570248,0.61354584,0.71162796,0.672,0.64146864
7013.0,0.95065266,0.1570248,0.61354584,0.69302326,0.652,0.66738665
7014.0,0.9522276,0.1570248,0.61354584,0.73023254,0.694,0.64146864
7015.0,0.9511299,0.1570248,0.61354584,0.7255814,0.68799996,0.66738665
7016.0,0.9488391,0.1570248,0.61354584,0.71162796,0.672,0.64146864
7017.0,0.9477415,0.1570248,0.61354584,0.69302326,0.652,0.66738665
7018.0,0.95160717,0.1570248,0.61354584,0.73023254,0.694,0.64146864
7019.0,0.9505095,0.1570248,0.61354584,0.7255814,0.68799996,0.66738665
7020.0,0.9482187,0.1570248,0.61354584,0.71162796,0.672,0.64146864
7021.0,0.9471211,0.1570248,0.61354584,0.69302326,0.652,0.66738665
7022.0,0.9559978,0.09421488,0.51394427,0.6372093,0.628,0.8833693
7023.0,0.95041406,0.19008264,0.62948203,0.68372095,0.68200004,0.8984881
7024.0,0.9470256,0.19008264,0.62948203,0.69302326,0.68799996,0.8984881
7025.0,0.9508436,0.09917355,0.53386456,0.73953485,0.704,0.6835853
7026.0,0.9468347,0.09917355,0.5099602,0.74418604,0.712,0.6835853
7027.0,0.94650066,0.1570248,0.61354584,0.7255814,0.68799996,0.66738665
7028.0,0.9431122,0.1570248,0.61354584,0.69302326,0.652,0.66738665
7029.0,0.9685017,0.05785124,0.44621515,0.7023256,0.702,0.8984881
7030.0,0.9656382,0.05785124,0.44621515,0.7023256,0.702,0.8984881
7031.0,0.96582913,0.09421488,0.54980075,0.66976744,0.668,0.8833693
7032.0,0.96177256,0.09421488,0.54980075,0.68837214,0.686,0.8833693
7033.0,0.96296567,0.09421488,0.54980075,0.66976744,0.668,0.8833693
7034.0,0.95890903,0.09421488,0.54980075,0.68837214,0.686,0.8833693
7035.0,0.9605317,0.12727273,0.62151396,0.71162796,0.712,0.8984881
7036.0,0.95714325,0.12727273,0.62151396,0.7209302,0.724,0.8984881
7037.0,0.95814544,0.12727273,0.62151396,0.71162796,0.712,0.8984881
7038.0,0.954757,0.12727273,0.62151396,0.7209302,0.724,0.8984881
7039.0,0.9576205,0.19008264,0.6812749,0.7069768,0.71000004,0.8984881
7040.0,0.95423204,0.19008264,0.6812749,0.7209302,0.722,0.8984881
7041.0,0.9552342,0.19008264,0.6812749,0.7069768,0.71000004,0.8984881
7042.0,0.9518458,0.19008264,0.6812749,0.7209302,0.722,0.8984881
7043.0,0.96062714,0.10743801,0.5737052,0.772093,0.74399996,0.66738665
7044.0,0.96062714,0.10743801,0.5737052,0.7906977,0.76199996,0.66738665
7045.0,0.95657057,0.10743801,0.5737052,0.75348836,0.72,0.66738665
7046.0,0.9577637,0.10743801,0.5737052,0.772093,0.74399996,0.66738665
7047.0,0.9577637,0.10743801,0.5737052,0.7906977,0.76199996,0.66738665
7048.0,0.95370704,0.10743801,0.5737052,0.75348836,0.72,0.66738665
7049.0,0.9553774,0.10743801,0.5737052,0.772093,0.74399996,0.66738665
7050.0,0.9513208,0.10743801,0.5737052,0.75348836,0.72,0.66738665
7051.0,0.95399344,0.1570248,0.62948203,0.772093,0.742,0.66738665
7052.0,0.950605,0.1570248,0.62948203,0.74883723,0.71599996,0.66738665
7053.0,0.9508436,0.1570248,0.62549806,0.74418604,0.71000004,0.66738665
7054.0,0.95160717,0.1570248,0.62948203,0.772093,0.742,0.66738665
7055.0,0.9482187,0.1570248,0.62948203,0.74883723,0.71599996,0.66738665
7056.0,0.94845736,0.1570248,0.62549806,0.74418604,0.71000004,0.66738665
7057.0,0.9666977,0.05785124,0.44621515,0.7023256,0.702,0.8984881
7058.0,0.9638342,0.05785124,0.44621515,0.7023256,0.702,0.8984881
7059.0,0.96402514,0.09421488,0.54980075,0.66976744,0.668,0.8833693
7060.0,0.95996857,0.09421488,0.54980075,0.68837214,0.686,0.8833693
7061.0,0.9611617,0.09421488,0.54980075,0.66976744,0.668,0.8833693
7062.0,0.95710504,0.09421488,0.54980075,0.68837214,0.686,0.8833693
7063.0,0.9587277,0.12727273,0.62151396,0.71162796,0.712,0.8984881
7064.0,0.95533925,0.12727273,0.62151396,0.7209302,0.724,0.8984881
7065.0,0.95634145,0.12727273,0.62151396,0.71162796,0.712,0.8984881
7066.0,0.952953,0.12727273,0.62151396,0.7209302,0.724,0.8984881
7067.0,0.9558165,0.19008264,0.6812749,0.7069768,0.71000004,0.8984881
7068.0,0.95242804,0.19008264,0.6812749,0.7209302,0.722,0.8984881
7069.0,0.95343024,0.19008264,0.6812749,0.7069768,0.71000004,0.8984881
7070.0,0.95004183,0.19008264,0.6812749,0.7209302,0.722,0.8984881
7071.0,0.95882314,0.10743801,0.5737052,0.772093,0.74399996,0.66738665
7072.0,0.95882314,0.10743801,0.5737052,0.7906977,0.76199996,0.66738665
7073.0,0.9547666,0.10743801,0.5737052,0.75348836,0.72,0.66738665
7074.0,0.9559597,0.10743801,0.5737052,0.772093,0.74399996,0.66738665
7075.0,0.9559597,0.10743801,0.5737052,0.7906977,0.76199996,0.66738665
7076.0,0.95190305,0.10743801,0.5737052,0.75348836,0.72,0.66738665
7077.0,0.9535734,0.10743801,0.5737052,0.772093,0.74399996,0.66738665
7078.0,0.94951683,0.10743801,0.5737052,0.75348836,0.72,0.66738665
7079.0,0.95218945,0.1570248,0.62948203,0.772093,0.742,0.66738665
7080.0,0.948801,0.1570248,0.62948203,0.74883723,0.71599996,0.66738665
7081.0,0.9490396,0.1570248,0.62549806,0.74418604,0.71000004,0.66738665
7082.0,0.9498032,0.1570248,0.62948203,0.772093,0.742,0.66738665
7083.0,0.9464147,0.1570248,0.62948203,0.74883723,0.71599996,0.66738665
7084.0,0.94665337,0.1570248,0.62549806,0.74418604,0.71000004,0.66738665
7085.0,0.9650178,0.05785124,0.4063745,0.69302326,0.69200003,0.8984881
7086.0,0.9619634,0.05785124,0.4063745,0.69302326,0.69200003,0.8984881
7087.0,0.9622975,0.09421488,0.52988046,0.6465117,0.648,0.8833693
7088.0,0.9592431,0.09421488,0.52988046,0.6465117,0.648,0.8833693
7089.0,0.95680916,0.12727273,0.59362555,0.6976744,0.696,0.8984881
7090.0,0.953373,0.12727273,0.59362555,0.7069768,0.708,0.8984881
7091.0,0.9541366,0.12727273,0.59362555,0.6976744,0.696,0.8984881
7092.0,0.9507004,0.12727273,0.59362555,0.7069768,0.708,0.8984881
7093.0,0.9570478,0.10743801,0.5378486,0.7627907,0.732,0.66738665
7094.0,0.95399344,0.10743801,0.5378486,0.7627907,0.732,0.66738665
7095.0,0.9513208,0.10743801,0.5378486,0.7627907,0.732,0.66738665
7096.0,0.946787,0.1570248,0.60956174,0.73953485,0.708,0.66738665
7097.0,0.9441144,0.1570248,0.60956174,0.73953485,0.708,0.66738665
7098.0,0.96139073,0.09421488,0.51394427,0.65581393,0.648,0.8833693
7099.0,0.95738184,0.09421488,0.47011954,0.61860466,0.61,0.8833693
7100.0,0.95929086,0.09421488,0.51394427,0.65581393,0.648,0.8833693
7101.0,0.955282,0.09421488,0.47011954,0.61860466,0.61,0.8833693
7102.0,0.95876586,0.12727273,0.60956174,0.7069768,0.702,0.8984881
7103.0,0.9553774,0.12727273,0.60956174,0.7069768,0.704,0.8984881
7104.0,0.956666,0.12727273,0.60956174,0.7069768,0.702,0.8984881
7105.0,0.9532775,0.12727273,0.60956174,0.7069768,0.704,0.8984881
7106.0,0.9559024,0.12727273,0.60956174,0.7069768,0.702,0.8984881
7107.0,0.95251393,0.12727273,0.60956174,0.7069768,0.704,0.8984881
7108.0,0.95370704,0.19008264,0.6613546,0.69302326,0.69200003,0.8984881
7109.0,0.95031863,0.19008264,0.6613546,0.7023256,0.704,0.8984881
7110.0,0.95294344,0.19008264,0.6613546,0.69302326,0.69200003,0.8984881
7111.0,0.94955504,0.19008264,0.6613546,0.7023256,0.704,0.8984881
7112.0,0.94912547,0.25619835,0.70119524,0.61860466,0.61399996,0.8542117
7113.0,0.94573706,0.25619835,0.7131474,0.6325581,0.624,0.8542117
7114.0,0.95733416,0.09917355,0.52589643,0.75813955,0.726,0.6587473
7115.0,0.9562365,0.09917355,0.52589643,0.75813955,0.724,0.6835853
7116.0,0.95561606,0.09917355,0.52589643,0.7860465,0.756,0.6835853
7117.0,0.9532775,0.09917355,0.52988046,0.7255814,0.68799996,0.6587473
7118.0,0.95217985,0.09917355,0.52589643,0.75348836,0.722,0.6835853
7119.0,0.9552342,0.09917355,0.52589643,0.75813955,0.726,0.6587473
7120.0,0.9541366,0.09917355,0.52589643,0.75813955,0.724,0.6835853
7121.0,0.9537548,0.09917355,0.52589643,0.7860465,0.756,0.6835853
7122.0,0.95117766,0.09917355,0.52988046,0.7255814,0.68799996,0.6587473
7123.0,0.95008,0.09917355,0.52589643,0.75348836,0.722,0.6835853
7124.0,0.95447063,0.09917355,0.52589643,0.75813955,0.726,0.6587473
7125.0,0.953373,0.09917355,0.52589643,0.75813955,0.724,0.6835853
7126.0,0.9529912,0.09917355,0.52589643,0.7860465,0.756,0.6835853
7127.0,0.95041406,0.09917355,0.52988046,0.7255814,0.68799996,0.6587473
7128.0,0.9493164,0.09917355,0.52589643,0.75348836,0.722,0.6835853
7129.0,0.9501277,0.1570248,0.61354584,0.74418604,0.714,0.66738665
7130.0,0.94673926,0.1570248,0.61354584,0.73023254,0.69200003,0.66738665
7131.0,0.9493641,0.1570248,0.61354584,0.74418604,0.714,0.66738665
7132.0,0.94597566,0.1570248,0.61354584,0.73023254,0.69200003,0.66738665
7133.0,0.947646,0.20661157,0.6613546,0.74418604,0.714,0.66738665
7134.0,0.94425756,0.20661157,0.6613546,0.7348837,0.69200003,0.66738665
7135.0,0.9468824,0.20661157,0.6613546,0.74418604,0.714,0.66738665
7136.0,0.94349396,0.20661157,0.6613546,0.7348837,0.69200003,0.66738665
7137.0,0.9584795,0.12727273,0.61354584,0.7023256,0.702,0.8984881
7138.0,0.95552063,0.19008264,0.6812749,0.69302326,0.69200003,0.8984881
7139.0,0.95213217,0.19008264,0.6812749,0.7069768,0.706,0.8984881
7140.0,0.9512254,0.25619835,0.7131474,0.6465117,0.64199996,0.8542117
7141.0,0.94769377,0.25619835,0.7171315,0.6465117,0.64199996,0.8542117
7142.0,0.9515594,0.1570248,0.62948203,0.7627907,0.732,0.66738665
7143.0,0.948171,0.1570248,0.62948203,0.74418604,0.71000004,0.66738665
7144.0,0.948171,0.12727273,0.56573707,0.6976744,0.69200003,0.8984881
7145.0,0.93981916,0.12727273,0.56573707,0.6976744,0.69200003,0.8984881
7146.0,0.94401896,0.19008264,0.56573707,0.68837214,0.68200004,0.8984881
7147.0,0.9362875,0.19008264,0.56573707,0.68837214,0.68200004,0.8984881
7148.0,0.9399623,0.25619835,0.689243,0.61860466,0.612,0.8542117
7149.0,0.9365739,0.25619835,0.685259,0.61860466,0.612,0.8542117
7150.0,0.93223095,0.25619835,0.689243,0.61860466,0.612,0.8542117
7151.0,0.9288425,0.25619835,0.685259,0.61860466,0.612,0.8542117
7152.0,0.9278403,0.338843,0.7091633,0.572093,0.56200004,0.76673865
7153.0,0.9208725,0.338843,0.7091633,0.572093,0.56200004,0.76673865
7154.0,0.9404396,0.1570248,0.58964145,0.73023254,0.696,0.66738665
7155.0,0.9370512,0.1570248,0.58964145,0.7069768,0.668,0.66738665
7156.0,0.9327082,0.1570248,0.58964145,0.73023254,0.696,0.66738665
7157.0,0.92931974,0.1570248,0.58964145,0.7069768,0.668,0.66738665
7158.0,0.9592431,0.09421488,0.4860558,0.6232558,0.61399996,0.8833693
7159.0,0.95447063,0.09421488,0.4860558,0.6232558,0.61399996,0.8833693
7160.0,0.9550434,0.1570248,0.60956174,0.65581393,0.648,0.8984881
7161.0,0.9516549,0.1570248,0.61354584,0.6511628,0.64199996,0.8984881
7162.0,0.9502709,0.1570248,0.60956174,0.65581393,0.644,0.8984881
7163.0,0.9468824,0.1570248,0.61354584,0.6511628,0.64199996,0.8984881
7164.0,0.9459279,0.1570248,0.60956174,0.65581393,0.644,0.8984881
7165.0,0.9425395,0.1570248,0.61354584,0.6511628,0.64199996,0.8984881
7166.0,0.9397715,0.20661157,0.6613546,0.6465117,0.638,0.8984881
7167.0,0.957191,0.07438017,0.4063745,0.7209302,0.686,0.6587473
7168.0,0.9560933,0.07438017,0.4063745,0.7209302,0.686,0.6835853
7169.0,0.95518655,0.09917355,0.47410363,0.7255814,0.68799996,0.6587473
7170.0,0.95408887,0.09917355,0.47410363,0.7209302,0.686,0.6835853
7171.0,0.95370704,0.09917355,0.4820717,0.74883723,0.712,0.6835853
7172.0,0.9507004,0.09917355,0.47410363,0.73953485,0.704,0.6835853
7173.0,0.95041406,0.09917355,0.47410363,0.7255814,0.68799996,0.6587473
7174.0,0.9493164,0.09917355,0.47410363,0.7209302,0.686,0.6835853
7175.0,0.9489346,0.09917355,0.4820717,0.74883723,0.712,0.6835853
7176.0,0.9459279,0.09917355,0.47410363,0.73953485,0.704,0.6835853
7178.0,0.94497347,0.09917355,0.47410363,0.7209302,0.686,0.6835853
7179.0,0.94459164,0.09917355,0.4820717,0.74883723,0.712,0.6835853
7180.0,0.941585,0.09917355,0.47410363,0.73953485,0.704,0.6835853
7181.0,0.94716877,0.1570248,0.59362555,0.7209302,0.68200004,0.64146864
7182.0,0.9460711,0.1570248,0.59362555,0.71627903,0.678,0.66738665
7183.0,0.9437803,0.1570248,0.57768923,0.6976744,0.656,0.64146864
7184.0,0.9426827,0.1570248,0.57768923,0.68837214,0.646,0.66738665
7185.0,0.94282585,0.1570248,0.59362555,0.7209302,0.68200004,0.64146864
7186.0,0.9417282,0.1570248,0.59362555,0.71627903,0.678,0.66738665
7187.0,0.9394374,0.1570248,0.57768923,0.6976744,0.656,0.64146864
7188.0,0.9383397,0.1570248,0.57768923,0.68837214,0.646,0.66738665
7189.0,0.93991464,0.20661157,0.6414343,0.69302326,0.652,0.66738665
7190.0,0.9365739,0.20661157,0.6374502,0.67906976,0.63600004,0.66738665
7191.0,0.9535162,0.105785124,0.4621514,0.73023254,0.69200003,0.8542117
7192.0,0.9535162,0.105785124,0.4621514,0.53488374,1.0,0.8542117
7193.0,0.9487437,0.105785124,0.4621514,0.73023254,0.69200003,0.8542117
7194.0,0.9487437,0.105785124,0.4621514,0.53488374,1.0,0.8542117
