6,7755,dump
#
# used SQL: SELECT PRICE,POWER,ACCELERATION,FUELCONSUMPTION,CO2EMISSION,TAXES FROM LANGNER.CARS2 WHERE (PRICE IS NOT NULL) AND (POWER IS NOT NULL) AND (ACCELERATION IS NOT NULL) AND (FUELCONSUMPTION IS NOT NULL) AND (CO2EMISSION IS NOT NULL) AND (TAXES IS NOT NULL)
#
0.9504618,0.1338843,0.6015936,0.74883723,0.71599996,0.66738665
0.9475983,0.1338843,0.6015936,0.74883723,0.71599996,0.66738665
0.94206226,0.1338843,0.6015936,0.74883723,0.71599996,0.66738665
0.9447348,0.17355372,0.6334661,0.73953485,0.7,0.6166307
0.94168043,0.17355372,0.60956174,0.69302326,0.652,0.6166307
0.94015324,0.17355372,0.6334661,0.73953485,0.7,0.6166307
0.93709886,0.17355372,0.60956174,0.69302326,0.652,0.6166307
0.92564493,0.17355372,0.60956174,0.69302326,0.652,0.6166307
0.9382443,0.21818182,0.6494024,0.7209302,0.68200004,0.6166307
0.94922096,0.1768595,0.57768923,0.6,0.59599996,0.8542117
0.94654834,0.1768595,0.51394427,0.5813954,0.576,0.8542117
0.94425756,0.1768595,0.57768923,0.6,0.59599996,0.8542117
0.941585,0.1768595,0.51394427,0.5813954,0.576,0.8542117
0.9381488,0.1768595,0.57768923,0.6,0.59599996,0.8542117
0.93547624,0.1768595,0.51394427,0.5813954,0.576,0.8542117
0.945403,0.15041323,0.5816733,0.69302326,0.65,0.6166307
0.9404396,0.15041323,0.5816733,0.69302326,0.65,0.6166307
0.9366216,0.21818182,0.62948203,0.67441857,0.63,0.6166307
0.93051285,0.21818182,0.62948203,0.67441857,0.63,0.6166307
0.93232644,0.21157025,0.5418327,0.5767442,0.52,0.4611231
0.9183908,0.21157025,0.5418327,0.5767442,0.52,0.4611231
0.95261896,0.16528925,0.62151396,0.65581393,0.646,0.8542117
0.91466826,0.21157025,0.55378485,0.5860465,0.528,0.4611231
0.88889694,0.3371901,0.6374502,0.42325586,0.41799998,0.7084233
0.9286993,0.21157025,0.5418327,0.572093,0.514,0.4611231
0.91476375,0.21157025,0.5418327,0.572093,0.514,0.4611231
0.9110412,0.21157025,0.55378485,0.5813954,0.524,0.4611231
0.90903676,0.21157025,0.5418327,0.572093,0.514,0.4611231
0.9053142,0.21157025,0.55378485,0.5813954,0.524,0.4611231
0.89624655,0.21157025,0.5418327,0.572093,0.514,0.4611231
0.892524,0.21157025,0.55378485,0.5813954,0.524,0.4611231
0.8451811,0.4016529,0.6334661,0.33023256,0.32,0.6576674
0.86427104,0.3983471,0.6733068,0.52558136,0.45999998,0.19222462
0.8451811,0.3983471,0.6733068,0.52558136,0.45999998,0.19222462
0.95047706,0.08264463,0.107569754,0.60465115,0.552,0.550756
0.9479782,0.119008265,0.25896412,0.60465115,0.552,0.550756
0.9443435,0.119008265,0.21513945,0.5674418,0.508,0.550756
0.94457066,0.119008265,0.25896412,0.60465115,0.552,0.550756
0.9398001,0.119008265,0.21513945,0.5674418,0.508,0.550756
0.946388,0.119008265,0.25896412,0.6,0.544,0.550756
0.9606997,0.12396694,0.4621514,0.65581393,0.606,0.550756
0.9516129,0.12396694,0.39442235,0.61860466,0.566,0.550756
0.94593364,0.12396694,0.39442235,0.6139535,0.56200004,0.550756
0.9484325,0.12396694,0.39442235,0.6139535,0.56200004,0.550756
0.94184464,0.12396694,0.39442235,0.6139535,0.56200004,0.550756
0.93798274,0.20826447,0.52191234,0.6139535,0.56200004,0.4611231
0.9345752,0.20826447,0.52589643,0.56279075,0.508,0.4611231
0.930259,0.20826447,0.52191234,0.6139535,0.56200004,0.4611231
0.92685145,0.20826447,0.52589643,0.56279075,0.508,0.4611231
0.96201116,0.09090909,0.52988046,0.67441857,0.666,0.8833693
0.9609612,0.09090909,0.52988046,0.67441857,0.666,0.8833693
0.9583841,0.09090909,0.52988046,0.67441857,0.666,0.8833693
0.95227534,0.09090909,0.52988046,0.67441857,0.666,0.8833693
0.9590522,0.1322314,0.5697211,0.6604651,0.652,0.86933047
0.95800227,0.1322314,0.5697211,0.6604651,0.652,0.86933047
0.95542514,0.1322314,0.5697211,0.6604651,0.652,0.86933047
0.9493164,0.1322314,0.5697211,0.6604651,0.652,0.86933047
0.95466155,0.16528925,0.62549806,0.65581393,0.646,0.8542117
0.9520844,0.16528925,0.62549806,0.65581393,0.646,0.8542117
0.94597566,0.16528925,0.62549806,0.65581393,0.646,0.8542117
0.95086265,0.20661157,0.6494024,0.5813954,0.572,0.81857455
0.95160717,0.20661157,0.6772908,0.60930234,0.6,0.81857455
0.9482855,0.20661157,0.6494024,0.5813954,0.572,0.81857455
0.94903004,0.20661157,0.6772908,0.60930234,0.6,0.81857455
0.9457084,0.20661157,0.6494024,0.5813954,0.572,0.81857455
0.9429213,0.20661157,0.6772908,0.60930234,0.6,0.81857455
0.93959963,0.20661157,0.6494024,0.5813954,0.572,0.81857455
0.94416213,0.30578512,0.73306775,0.59534883,0.584,0.8110151
0.9408405,0.30578512,0.7171315,0.56279075,0.552,0.8110151
0.941585,0.30578512,0.73306775,0.59534883,0.584,0.8110151
0.93826336,0.30578512,0.7171315,0.56279075,0.552,0.8110151
0.93547624,0.30578512,0.73306775,0.59534883,0.584,0.8110151
0.9321546,0.30578512,0.7171315,0.56279075,0.552,0.8110151
0.9589568,0.105785124,0.54980075,0.772093,0.742,0.73326135
0.9574296,0.105785124,0.54980075,0.772093,0.742,0.73326135
0.95637965,0.105785124,0.54980075,0.772093,0.742,0.73326135
0.9538025,0.105785124,0.54980075,0.772093,0.742,0.73326135
0.94769377,0.105785124,0.54980075,0.772093,0.742,0.73326135
0.95809776,0.105785124,0.54980075,0.7953488,0.77,0.73326135
0.95552063,0.105785124,0.54980075,0.7953488,0.77,0.73326135
0.95294344,0.105785124,0.54980075,0.7953488,0.77,0.73326135
0.9468347,0.105785124,0.54980075,0.7953488,0.77,0.73326135
0.9549479,0.15041323,0.62549806,0.7348837,0.698,0.66738665
0.9512254,0.15041323,0.62151396,0.7255814,0.68799996,0.66738665
0.9534207,0.15041323,0.62549806,0.7348837,0.698,0.66738665
0.9496982,0.15041323,0.62151396,0.7255814,0.68799996,0.66738665
0.95237076,0.15041323,0.62549806,0.7348837,0.698,0.66738665
0.9486483,0.15041323,0.62151396,0.7255814,0.68799996,0.66738665
0.94979364,0.15041323,0.62549806,0.7348837,0.698,0.66738665
0.9460711,0.15041323,0.62151396,0.7255814,0.68799996,0.66738665
0.9436849,0.15041323,0.62549806,0.7348837,0.698,0.66738665
0.9399623,0.15041323,0.62151396,0.7255814,0.68799996,0.66738665
0.95008,0.2231405,0.6932271,0.71162796,0.672,0.600432
0.94675833,0.2231405,0.66533864,0.67906976,0.63600004,0.600432
0.94750285,0.2231405,0.6932271,0.71162796,0.672,0.600432
0.9441812,0.2231405,0.66533864,0.67906976,0.63600004,0.600432
0.9449257,0.2231405,0.6932271,0.71162796,0.672,0.600432
0.9416041,0.2231405,0.66533864,0.67906976,0.63600004,0.600432
0.93881696,0.2231405,0.6932271,0.71162796,0.672,0.600432
0.9354953,0.2231405,0.66533864,0.67906976,0.63600004,0.600432
0.9598158,0.1322314,0.5697211,0.55813956,1.0,0.86933047
0.9582886,0.1322314,0.5697211,0.55813956,1.0,0.86933047
0.9572387,0.1322314,0.5697211,0.55813956,1.0,0.86933047
0.95466155,0.1322314,0.5697211,0.55813956,1.0,0.86933047
0.9485528,0.1322314,0.5697211,0.55813956,1.0,0.86933047
0.95657057,0.09090909,0.52589643,0.6651163,0.658,0.8833693
0.9536116,0.09090909,0.52589643,0.6651163,0.658,0.8833693
0.9474074,0.09090909,0.52589643,0.6651163,0.658,0.8833693
0.95349705,0.1322314,0.56573707,0.6604651,0.652,0.86933047
0.95053816,0.1322314,0.56573707,0.6604651,0.652,0.86933047
0.9443339,0.1322314,0.56573707,0.6604651,0.652,0.86933047
0.94927824,0.1570248,0.57768923,0.5767442,0.566,0.81857455
0.94679654,0.1570248,0.57768923,0.5767442,0.566,0.81857455
0.9438376,0.1570248,0.57768923,0.5767442,0.566,0.81857455
0.9376334,0.1570248,0.57768923,0.5767442,0.566,0.81857455
0.95013726,0.16528925,0.62151396,0.65581393,0.646,0.8542117
0.9471783,0.16528925,0.62151396,0.65581393,0.646,0.8542117
0.9409741,0.16528925,0.62151396,0.65581393,0.646,0.8542117
0.9495646,0.20661157,0.6733068,0.59534883,0.594,0.81857455
0.9462429,0.20661157,0.64541835,0.5767442,0.566,0.81857455
0.9470829,0.20661157,0.6733068,0.59534883,0.594,0.81857455
0.9437612,0.20661157,0.64541835,0.5767442,0.566,0.81857455
0.9441239,0.20661157,0.6733068,0.59534883,0.594,0.81857455
0.94080234,0.20661157,0.64541835,0.5767442,0.566,0.81857455
0.93791974,0.20661157,0.6733068,0.59534883,0.594,0.81857455
0.9345981,0.20661157,0.64541835,0.5767442,0.566,0.81857455
0.93948513,0.30578512,0.72908366,0.59534883,0.584,0.8110151
0.9361635,0.30578512,0.7131474,0.56279075,0.552,0.8110151
0.93740433,0.30578512,0.72908366,0.59534883,0.584,0.8110151
0.9340827,0.30578512,0.7131474,0.56279075,0.552,0.8110151
0.9312001,0.30578512,0.72908366,0.59534883,0.584,0.8110151
0.9278785,0.30578512,0.7131474,0.56279075,0.552,0.8110151
0.93452173,0.30578512,0.7171315,0.5534884,0.542,0.8110151
0.9312001,0.30578512,0.70119524,0.53023255,0.518,0.8110151
0.93244094,0.30578512,0.7171315,0.5534884,0.542,0.8110151
0.9291193,0.30578512,0.70119524,0.53023255,0.518,0.8110151
0.92623675,0.30578512,0.7171315,0.5534884,0.542,0.8110151
0.9229151,0.30578512,0.70119524,0.53023255,0.518,0.8110151
0.95540607,0.105785124,0.5458168,0.772093,0.742,0.73326135
0.9529244,0.105785124,0.5458168,0.772093,0.742,0.73326135
0.9499655,0.105785124,0.5458168,0.772093,0.742,0.73326135
0.9437612,0.105785124,0.5458168,0.772093,0.742,0.73326135
0.95454705,0.105785124,0.5458168,0.7906977,0.764,0.73326135
0.95206535,0.105785124,0.5458168,0.7906977,0.764,0.73326135
0.9491064,0.105785124,0.5458168,0.7906977,0.764,0.73326135
0.9429022,0.105785124,0.5458168,0.7906977,0.764,0.73326135
0.95034724,0.15041323,0.62151396,0.73023254,0.694,0.66738665
0.9466247,0.15041323,0.61752987,0.7209302,0.68200004,0.66738665
0.94786555,0.15041323,0.62151396,0.73023254,0.694,0.66738665
0.94414306,0.15041323,0.61752987,0.7209302,0.68200004,0.66738665
0.94490665,0.15041323,0.62151396,0.73023254,0.694,0.66738665
0.9411841,0.15041323,0.61752987,0.7209302,0.68200004,0.66738665
0.9387024,0.15041323,0.62151396,0.73023254,0.694,0.66738665
0.9349799,0.15041323,0.61752987,0.7209302,0.68200004,0.66738665
0.945403,0.2231405,0.685259,0.71162796,0.672,0.600432
0.94208133,0.2231405,0.6613546,0.67441857,0.63199997,0.600432
0.9429213,0.2231405,0.685259,0.71162796,0.672,0.600432
0.93959963,0.2231405,0.6613546,0.67441857,0.63199997,0.600432
0.9399623,0.2231405,0.685259,0.71162796,0.672,0.600432
0.93664074,0.2231405,0.6613546,0.67441857,0.63199997,0.600432
0.93375814,0.2231405,0.685259,0.71162796,0.672,0.600432
0.9304365,0.2231405,0.6613546,0.67441857,0.63199997,0.600432
0.95521516,0.1322314,0.56573707,0.5534884,1.0,0.86933047
0.95273346,0.1322314,0.56573707,0.5534884,1.0,0.86933047
0.94977456,0.1322314,0.56573707,0.5534884,1.0,0.86933047
0.9435703,0.1322314,0.56573707,0.5534884,1.0,0.86933047
0.9555015,0.09090909,0.52191234,0.6651163,0.658,0.8833693
0.95301986,0.09090909,0.52191234,0.6651163,0.658,0.8833693
0.9500609,0.09090909,0.52191234,0.6651163,0.658,0.8833693
0.9438567,0.09090909,0.52191234,0.6651163,0.658,0.8833693
0.95242804,0.1322314,0.56175303,0.6604651,0.652,0.86933047
0.94994634,0.1322314,0.56175303,0.6604651,0.652,0.86933047
0.94698745,0.1322314,0.56175303,0.6604651,0.652,0.86933047
0.9407832,0.1322314,0.56175303,0.6604651,0.652,0.86933047
0.9457084,0.1570248,0.5737052,0.5767442,0.566,0.81857455
0.9432267,0.1570248,0.5737052,0.5767442,0.566,0.81857455
0.9402678,0.1570248,0.5737052,0.5767442,0.566,0.81857455
0.93406355,0.1570248,0.5737052,0.5767442,0.566,0.81857455
0.94906825,0.16528925,0.61752987,0.65581393,0.646,0.8542117
0.94658655,0.16528925,0.61752987,0.65581393,0.646,0.8542117
0.9436276,0.16528925,0.61752987,0.65581393,0.646,0.8542117
0.9374234,0.16528925,0.61752987,0.65581393,0.646,0.8542117
0.94599473,0.20661157,0.6693227,0.59534883,0.594,0.81857455
0.9426731,0.20661157,0.6414343,0.5767442,0.566,0.81857455
0.9435131,0.20661157,0.6693227,0.59534883,0.594,0.81857455
0.94019145,0.20661157,0.6414343,0.5767442,0.566,0.81857455
0.94055414,0.20661157,0.6693227,0.59534883,0.594,0.81857455
0.9372325,0.20661157,0.6414343,0.5767442,0.566,0.81857455
0.93434995,0.20661157,0.6693227,0.59534883,0.594,0.81857455
0.9310283,0.20661157,0.6414343,0.5767442,0.566,0.81857455
0.9359153,0.30578512,0.72509956,0.59534883,0.584,0.8110151
0.93259364,0.30578512,0.7091633,0.55813956,0.546,0.8110151
0.9338345,0.30578512,0.72509956,0.59534883,0.584,0.8110151
0.93051285,0.30578512,0.7091633,0.55813956,0.546,0.8110151
0.9276303,0.30578512,0.72509956,0.59534883,0.584,0.8110151
0.92430866,0.30578512,0.7091633,0.55813956,0.546,0.8110151
0.930971,0.30578512,0.7131474,0.5534884,0.542,0.8110151
0.9276494,0.30578512,0.69721115,0.53023255,0.518,0.8110151
0.9288902,0.30578512,0.7131474,0.5534884,0.542,0.8110151
0.9255686,0.30578512,0.69721115,0.53023255,0.518,0.8110151
0.92268604,0.30578512,0.7131474,0.5534884,0.542,0.8110151
0.9193644,0.30578512,0.69721115,0.53023255,0.518,0.8110151
0.9518362,0.105785124,0.5418327,0.76744187,0.736,0.73326135
0.9493546,0.105785124,0.5418327,0.76744187,0.736,0.73326135
0.94639564,0.105785124,0.5418327,0.76744187,0.736,0.73326135
0.94019145,0.105785124,0.5418327,0.76744187,0.736,0.73326135
0.9509772,0.105785124,0.5418327,0.7906977,0.764,0.73326135
0.9484955,0.105785124,0.5418327,0.7906977,0.764,0.73326135
0.9455366,0.105785124,0.5418327,0.7906977,0.764,0.73326135
0.93933237,0.105785124,0.5418327,0.7906977,0.764,0.73326135
0.94677746,0.15041323,0.61752987,0.73023254,0.694,0.66738665
0.9430549,0.15041323,0.61354584,0.7209302,0.68200004,0.66738665
0.94429576,0.15041323,0.61752987,0.73023254,0.694,0.66738665
0.9405732,0.15041323,0.61354584,0.7209302,0.68200004,0.66738665
0.9413368,0.15041323,0.61752987,0.73023254,0.694,0.66738665
0.9376143,0.15041323,0.61354584,0.7209302,0.68200004,0.66738665
0.9351326,0.15041323,0.61752987,0.73023254,0.694,0.66738665
0.9314101,0.15041323,0.61354584,0.7209302,0.68200004,0.66738665
0.9418523,0.2231405,0.6812749,0.7069768,0.668,0.600432
0.9385306,0.2231405,0.6613546,0.67441857,0.63199997,0.600432
0.9393706,0.2231405,0.6812749,0.7069768,0.668,0.600432
0.9360489,0.2231405,0.6613546,0.67441857,0.63199997,0.600432
0.9364116,0.2231405,0.6812749,0.7069768,0.668,0.600432
0.93309,0.2231405,0.6613546,0.67441857,0.63199997,0.600432
0.93020743,0.2231405,0.6812749,0.7069768,0.668,0.600432
0.9268858,0.2231405,0.6613546,0.67441857,0.63199997,0.600432
0.95166445,0.1322314,0.56175303,0.5534884,1.0,0.86933047
0.94918275,0.1322314,0.56175303,0.5534884,1.0,0.86933047
0.94622386,0.1322314,0.56175303,0.5534884,1.0,0.86933047
0.9400196,0.1322314,0.56175303,0.5534884,1.0,0.86933047
0.9464529,0.1570248,0.59362555,0.59069765,0.582,0.81857455
0.94313127,0.1570248,0.55776894,0.55813956,0.542,0.81857455
0.9442385,0.1570248,0.59362555,0.59069765,0.582,0.81857455
0.94091684,0.1570248,0.55776894,0.55813956,0.542,0.81857455
0.93822515,0.1570248,0.59362555,0.59069765,0.582,0.81857455
0.93490356,0.1570248,0.55776894,0.55813956,0.542,0.81857455
0.9433031,0.20661157,0.6533865,0.5860465,0.576,0.81857455
0.93998146,0.20661157,0.61752987,0.55813956,0.548,0.81857455
0.9410887,0.20661157,0.6533865,0.5860465,0.576,0.81857455
0.937767,0.20661157,0.61752987,0.55813956,0.548,0.81857455
0.93507534,0.20661157,0.6533865,0.5860465,0.576,0.81857455
0.9317537,0.20661157,0.61752987,0.55813956,0.548,0.81857455
0.93948513,0.2231405,0.6494024,0.5860465,0.576,0.8542117
0.9361635,0.2231405,0.62151396,0.55813956,0.546,0.8542117
0.9372707,0.2231405,0.6494024,0.5860465,0.576,0.8542117
0.93394905,0.2231405,0.62151396,0.55813956,0.546,0.8542117
0.93125737,0.2231405,0.6494024,0.5860465,0.576,0.8542117
0.92734396,0.2231405,0.62151396,0.55813956,0.546,0.8542117
0.93669796,0.27272728,0.69721115,0.5767442,0.566,0.8110151
0.93278456,0.27272728,0.6812749,0.544186,0.532,0.8110151
0.9344836,0.27272728,0.69721115,0.5767442,0.566,0.8110151
0.9305701,0.27272728,0.6812749,0.544186,0.532,0.8110151
0.92847025,0.27272728,0.69721115,0.5767442,0.566,0.8110151
0.92455685,0.27272728,0.6812749,0.544186,0.532,0.8110151
0.93150556,0.27272728,0.7091633,0.5488372,0.536,0.8110151
0.9275921,0.27272728,0.6932271,0.52558136,0.51199996,0.8110151
0.9292911,0.27272728,0.7091633,0.5488372,0.536,0.8110151
0.9253777,0.27272728,0.6932271,0.52558136,0.51199996,0.8110151
0.9232778,0.27272728,0.7091633,0.5488372,0.536,0.8110151
0.9193644,0.27272728,0.6932271,0.52558136,0.51199996,0.8110151
0.92532045,0.3553719,0.7410358,0.5674418,0.56,0.81857455
0.921407,0.3553719,0.72509956,0.544186,0.532,0.81857455
0.9193071,0.3553719,0.7410358,0.5674418,0.56,0.81857455
0.9153937,0.3553719,0.72509956,0.544186,0.532,0.81857455
0.94227225,0.1338843,0.52589643,0.7023256,0.662,0.58315337
0.9400578,0.1338843,0.52589643,0.7023256,0.662,0.58315337
0.9340445,0.1338843,0.52589643,0.7023256,0.662,0.58315337
0.9394088,0.19504133,0.6334661,0.69302326,0.652,0.58315337
0.9354953,0.19504133,0.61354584,0.6511628,0.602,0.58315337
0.93719435,0.19504133,0.6334661,0.69302326,0.652,0.58315337
0.9332809,0.19504133,0.61354584,0.6511628,0.602,0.58315337
0.931181,0.19504133,0.6334661,0.69302326,0.652,0.58315337
0.9272676,0.19504133,0.61354584,0.6511628,0.602,0.58315337
0.93791974,0.23140496,0.6733068,0.69302326,0.652,0.58315337
0.93400633,0.23140496,0.6533865,0.6511628,0.602,0.58315337
0.9357053,0.23140496,0.6733068,0.69302326,0.652,0.58315337
0.9317919,0.23140496,0.6533865,0.6511628,0.602,0.58315337
0.92969203,0.23140496,0.6733068,0.69302326,0.652,0.58315337
0.92577857,0.23140496,0.6533865,0.6511628,0.602,0.58315337
0.9429213,0.16694215,0.51792824,0.6,0.588,0.8542117
0.9367171,0.16694215,0.51792824,0.6,0.588,0.8542117
0.9317537,0.16694215,0.51792824,0.6,0.588,0.8542117
0.92564493,0.16694215,0.51792824,0.6,0.588,0.8542117
0.9275921,0.25619835,0.6772908,0.55813956,0.546,0.8110151
0.9236787,0.25619835,0.6613546,0.5162791,0.504,0.8110151
0.92262876,0.25619835,0.6772908,0.55813956,0.546,0.8110151
0.91871536,0.25619835,0.6613546,0.5162791,0.504,0.8110151
0.91652,0.25619835,0.6772908,0.55813956,0.546,0.8110151
0.9126066,0.25619835,0.6613546,0.5162791,0.504,0.8110151
0.91968894,0.31900826,0.66533864,0.5116279,0.49800003,0.76673865
0.91472554,0.31900826,0.66533864,0.5116279,0.49800003,0.76673865
0.9086168,0.31900826,0.66533864,0.5116279,0.49800003,0.76673865
0.9148019,0.31900826,0.6573705,0.46511626,0.45,0.76673865
0.90983856,0.31900826,0.6573705,0.46511626,0.45,0.76673865
0.9037298,0.31900826,0.6573705,0.46511626,0.45,0.76673865
0.9047415,0.3966942,0.7131474,0.47441858,0.45999998,0.78185743
0.89863276,0.3966942,0.7131474,0.47441858,0.45999998,0.78185743
0.9389315,0.15041323,0.5458168,0.7255814,0.686,0.66738665
0.9327273,0.15041323,0.5458168,0.7255814,0.686,0.66738665
0.92776394,0.15041323,0.5458168,0.7255814,0.686,0.66738665
0.9216552,0.15041323,0.5458168,0.7255814,0.686,0.66738665
0.92736304,0.19504133,0.6055777,0.68837214,0.644,0.600432
0.92344964,0.19504133,0.5816733,0.6418605,0.594,0.600432
0.92239964,0.19504133,0.6055777,0.68837214,0.644,0.600432
0.91848624,0.19504133,0.5816733,0.6418605,0.594,0.600432
0.91629094,0.19504133,0.6055777,0.68837214,0.644,0.600432
0.9123775,0.19504133,0.5816733,0.6418605,0.594,0.600432
0.9249005,0.23140496,0.64541835,0.68837214,0.644,0.58315337
0.920987,0.23140496,0.62549806,0.6418605,0.594,0.58315337
0.9199371,0.23140496,0.64541835,0.68837214,0.644,0.58315337
0.9160237,0.23140496,0.62549806,0.6418605,0.594,0.58315337
0.9138283,0.23140496,0.64541835,0.68837214,0.644,0.58315337
0.9099149,0.23140496,0.62549806,0.6418605,0.594,0.58315337
0.9200134,0.23140496,0.6374502,0.6604651,0.612,0.58315337
0.9161,0.23140496,0.61354584,0.6232558,0.572,0.58315337
0.9150501,0.23140496,0.6374502,0.6604651,0.612,0.58315337
0.9111366,0.23140496,0.61354584,0.6232558,0.572,0.58315337
0.9089413,0.23140496,0.6374502,0.6604651,0.612,0.58315337
0.90502787,0.23140496,0.61354584,0.6232558,0.572,0.58315337
0.9421577,0.16694215,0.51792824,0.47906977,1.0,0.8542117
0.9359535,0.16694215,0.51792824,0.47906977,1.0,0.8542117
0.9309901,0.16694215,0.51792824,0.47906977,1.0,0.8542117
0.92488134,0.16694215,0.51792824,0.47906977,1.0,0.8542117
0.9268285,0.25619835,0.6772908,0.43255812,1.0,0.8110151
0.9229151,0.25619835,0.6613546,0.37209302,1.0,0.8110151
0.92186517,0.25619835,0.6772908,0.43255812,1.0,0.8110151
0.9179517,0.25619835,0.6613546,0.37209302,1.0,0.8110151
0.9157564,0.25619835,0.6772908,0.43255812,1.0,0.8110151
0.91184294,0.25619835,0.6613546,0.37209302,1.0,0.8110151
0.90151536,0.3966942,0.69721115,0.45581394,0.44199997,0.78185743
0.89512026,0.3966942,0.69721115,0.45581394,0.44199997,0.78185743
0.9173981,0.23140496,0.62948203,0.6604651,0.61399996,0.600432
0.9134847,0.23140496,0.6055777,0.6139535,0.56200004,0.600432
0.9127211,0.23140496,0.62948203,0.6604651,0.61399996,0.600432
0.9088077,0.23140496,0.6055777,0.6139535,0.56200004,0.600432
0.906326,0.23140496,0.62948203,0.6604651,0.61399996,0.600432
0.9024126,0.23140496,0.6055777,0.6139535,0.56200004,0.600432
0.9334909,0.1570248,0.56175303,0.5860465,0.576,0.81857455
0.9301692,0.1570248,0.52988046,0.5534884,0.542,0.81857455
0.92923385,0.1570248,0.56175303,0.5860465,0.576,0.81857455
0.9259122,0.1570248,0.52988046,0.5534884,0.542,0.81857455
0.92472863,0.1570248,0.56175303,0.5860465,0.576,0.81857455
0.921407,0.1570248,0.52988046,0.5534884,0.542,0.81857455
0.9288902,0.20661157,0.6374502,0.5813954,0.57,0.81857455
0.9255686,0.20661157,0.6015936,0.5534884,0.542,0.81857455
0.9246332,0.20661157,0.6374502,0.5813954,0.57,0.81857455
0.92131156,0.20661157,0.6015936,0.5534884,0.542,0.81857455
0.920128,0.20661157,0.6374502,0.5813954,0.57,0.81857455
0.91680634,0.20661157,0.6015936,0.5534884,0.542,0.81857455
0.9176845,0.30578512,0.69721115,0.5767442,0.566,0.8110151
0.91436285,0.30578512,0.6812749,0.544186,0.532,0.8110151
0.9131793,0.30578512,0.69721115,0.5767442,0.566,0.8110151
0.90985763,0.30578512,0.6812749,0.544186,0.532,0.8110151
0.93127644,0.15041323,0.56175303,0.71627903,0.678,0.66738665
0.92755395,0.15041323,0.55776894,0.7069768,0.668,0.66738665
0.9270194,0.15041323,0.56175303,0.71627903,0.678,0.66738665
0.9232969,0.15041323,0.55776894,0.7069768,0.668,0.66738665
0.9225142,0.15041323,0.56175303,0.71627903,0.678,0.66738665
0.9187917,0.15041323,0.55776894,0.7069768,0.668,0.66738665
0.92528224,0.2231405,0.6414343,0.69302326,0.652,0.600432
0.9219606,0.2231405,0.62151396,0.65581393,0.60800004,0.600432
0.9210252,0.2231405,0.6414343,0.69302326,0.652,0.600432
0.91770357,0.2231405,0.62151396,0.65581393,0.60800004,0.600432
0.91652,0.2231405,0.6414343,0.69302326,0.652,0.600432
0.91319835,0.2231405,0.62151396,0.65581393,0.60800004,0.600432
0.93877876,0.16528925,0.56573707,0.6139535,0.602,0.8542117
0.93393,0.16528925,0.56573707,0.6139535,0.602,0.8542117
0.92736304,0.16528925,0.56573707,0.6139535,0.602,0.8542117
0.9281839,0.25619835,0.6932271,0.5674418,0.554,0.8110151
0.9242705,0.25619835,0.6812749,0.52558136,0.518,0.8110151
0.9233351,0.25619835,0.6932271,0.5674418,0.554,0.8110151
0.9194217,0.25619835,0.6812749,0.52558136,0.518,0.8110151
0.9167682,0.25619835,0.6932271,0.5674418,0.554,0.8110151
0.91285473,0.25619835,0.6812749,0.52558136,0.518,0.8110151
0.92148334,0.31900826,0.685259,0.52093023,0.508,0.76673865
0.91663456,0.31900826,0.685259,0.52093023,0.508,0.76673865
0.9100676,0.31900826,0.685259,0.52093023,0.508,0.76673865
0.8923713,0.31900826,0.685259,0.52093023,0.508,0.76673865
0.91659635,0.31900826,0.6733068,0.5023256,0.49,0.76673865
0.9117475,0.31900826,0.6733068,0.5023256,0.49,0.76673865
0.90518063,0.31900826,0.6733068,0.5023256,0.49,0.76673865
0.8874843,0.31900826,0.6733068,0.5023256,0.49,0.76673865
0.90665054,0.3966942,0.72509956,0.47906977,0.46600002,0.78185743
0.9000836,0.3966942,0.72509956,0.47906977,0.46600002,0.78185743
0.8823873,0.3966942,0.72509956,0.47906977,0.46600002,0.78185743
0.88813335,0.446281,0.7410358,0.44651163,0.43199998,0.6727862
0.88275003,0.446281,0.7410358,0.44651163,0.43199998,0.6727862
0.86534005,0.446281,0.7410358,0.44651163,0.43199998,0.6727862
0.9348272,0.15041323,0.5737052,0.7348837,0.698,0.66738665
0.9299784,0.15041323,0.5737052,0.7348837,0.698,0.66738665
0.9234114,0.15041323,0.5737052,0.7348837,0.698,0.66738665
0.92927206,0.19504133,0.62151396,0.7023256,0.662,0.600432
0.9253586,0.19504133,0.6015936,0.6604651,0.612,0.600432
0.9244232,0.19504133,0.62151396,0.7023256,0.662,0.600432
0.92050976,0.19504133,0.6015936,0.6604651,0.612,0.600432
0.9178563,0.19504133,0.62151396,0.7023256,0.662,0.600432
0.9139429,0.19504133,0.6015936,0.6604651,0.612,0.600432
0.92197967,0.23140496,0.6613546,0.66976744,0.624,0.600432
0.91806626,0.23140496,0.62151396,0.627907,0.576,0.600432
0.9171309,0.23140496,0.6613546,0.66976744,0.624,0.600432
0.9132174,0.23140496,0.62151396,0.627907,0.576,0.600432
0.91056395,0.23140496,0.6613546,0.66976744,0.624,0.600432
0.90665054,0.23140496,0.62151396,0.627907,0.576,0.600432
0.8889542,0.23140496,0.62151396,0.627907,0.576,0.600432
0.9263131,0.2644628,0.6812749,0.71162796,0.672,0.600432
0.92239964,0.2644628,0.6613546,0.68837214,0.644,0.600432
